09.11.11;45,25;01:27:31;38.43;57.40;31,03;39,91;Sonnig;2;7;;Sued-Ost;13,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
12.11.11;32,06;01:03:59;39.47;59.40;30,07;37,87;Sonnig;2;7;;Ost;10,6;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich,Beeck, Wegberg, Klinkum, Arsbeck (Abbruch wegen Dunkelheit)
18.11.11;45,26;01:29:56;40.30;59.27;30,2;39,23;Leicht bew.;2;7;;Sued-West;10,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Busch, Wegberg, Klinkum, Arsbeck
20.11.11;42.06;01:24:26;40.10;59.26;29,89;37,87;Sonnig;2;7;;Sued;8,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
26.11.11;44,24;01:30:18;40.32;59.33;29,4;37,5;Bewoelkt;4;21;;Sued-West;10,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Erkelenz, Rath-Anhoven, Merreter, Knorr, Broich Wegberg, Klinkum, Arsbeck
30.11.11;44,17;01:29:45;40.29;59.40;29,53;37,87;Sonnig;3;13;;Sued-West;10,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Erkelenz, Rath-Anhoven, Merreter, Knorr, Broich Wegberg, Klinkum, Arsbeck
18.03.12;51,84;01:43:24;38.10;58.36;30,08;41,88;Bewoelkt;4;21;;West;9,5;Arsbeck, Wildenraht Flugplatz, Myhl, Gerderath, Gerderhahn, Genhof, Schwanenberg, Rath-Anhoven, Buchholz, Venraht, Neuhaus, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Watern, Klinkum, Arsbeck
20.03.12;52,4;01:41:32;38.23;57.20;30,97;39,37;Sonnig;3;13;;West;13,6;Arsbeck, Wildenrath Flugplatz, Myhl, Gererath, Kleinkladbach, Golkrath, Hetzerath, Genehen, Kueckhoven, Erkelenz, Rath-Anhove, Merreter, Broich, Wegberg, Klinkum, Arsbeck
22.03.12;57,36;01:49:36;38.08;57.20;31,41;39,71;Sonnig;3;14;;Ost;18,8;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Erkelenz, Kueckhoven, Gerderhahn, Hetzerath, Matzerath, Gederath, Myhl, Wildenrath Flugplatz, Arsbeck
24.03.12;56,9;01:51:32;no time taken;56.26;30,61;40,77;Sonnig;2;9;;Nord-Ost;18,7;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Erkelenz, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeckâ
27.03.12;64,31;02:04:36;37.26;56.28;30,97;47,15;Sonnig;2;10;;Nord;18,2;Arsbeck, Wildenrath Flugplatz, Myhl, Gererath, Kleinkladbach, Golkrath, Hetzerath, Baal, Loevenich, Katzem, Holzweilter, Keyenberg, Venrath, Herrath, Buchholz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Berg, Rickelrath, Merbeck, Arsbeck
29.03.12;50,86;01:40:26;36.46;56.12;30,39;40,77;Bewoelkt;4;21;;Nord-West;12,7;Arsbeck, Wildenrath Flugplatz, Myhl, Gerderath, Genehen, Genholt, Schwanenberg, Rath-Anhoven, Buchholz, Herrath, Neuhaus, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Berg, Wegberg, Klinkum, Arsbeck
31.03.12;48,78;01:38:34;38.16;58.03;29,71;41,88;Bewoelkt;4;21;;Nord;9,1;Arsbeck, Wildenrath Flugplatz, Myhl, Gerderath, Genehen, Genholt, Schwanenberg, Rath-Anhoven, Buchholz, Herrath, Neuhaus, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Kahrbahn, Arsbeck
03.04.12;66,29;02:05:16;38.18;47.31;31,75;41,88;Leicht bew.;2;6;;Sued- Ost;16,6;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Venrath, Keyenberg, Kaulhausen, Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Genholt, Gerderhahn, Gerderath, Myhl, Wildenrath Flugplatz, Arsbeck
06.04.12;47,65;01:33:07;38.54;58.08;30,7;43,05;Leicht bew.;2;7;;Nord-Ost;7,2;Arsbeck, Wildenrath Flugplatz, Myhl, Gerderath, Genehen, Genholt, Schwanenberg, Rath-Anhoven, Buchholz, Herrath, Neuhaus, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
10.04.12;50,22;01:36:21;38.17;58.20;31,27;47,15;Bewoelkt;3;14;;Sued-West;14,1;Arsbeck, Wildenrath Flugplatz, Myhl, Gerderath, Genehen, Genholt, Schwanenberg, Rath-Anhoven, Buchholz, Herrath, Neuhaus, Erkelenz, Rath-Anhoven, Merreter, Knorr, Broich, Wegberg, Klinkum, Arsbeck
14.04.12;49.59;01:35:53;38.20;57.34;31,03;40,41;Bewoelkt;3;17;;Nord;11,2;Arsbeck, Wildenrath Flugplatz, Myhl, Gerderath, Kleingladbach, Golkrath Hetzerath, Granterath, Kueckhoven, Erkelenz,  Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
17.04.12;52,91;01:45:40;38.48;1.00.27;30,05;46,33;Bewoekt;4;22;43;Sued;11,3;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
18.04.12;52,61;01:44:41;39.14;1.00.54;30.16;42,26;Bewoelkt/ Leichter Regen;4;22;39;Sued;11,6;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
28.04.12;50,07;01:33:45;37.27;56.14;32,05;43,46;Leicht bew.;2;9;;Nord-Ost;22,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
29.04.12;67,31;02:12:18;37.29;55.16;30,52;42,66;Bewoelkt;4;20;;Sued-West;20,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Knorr, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Elfenmeer, Rothenbach, Dalheim, Arsbeck
01.05.12;46,28;01:25:45;35.52;55.20;32,37;40,41;Leicht bew.;2;10;;West;19,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
03.05.12;45,11;01:25:20;37.34;55.53;31,72;39,37;Bewoelkt;2;10;;Sued-West;15,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck Broich, Wegberg, Klinkum, Arsbeck
06.05.12;42,46;01:21:04;36.40;56.14;31,43;40,06;Bewoelkt/Regen;3;14;;Nord-Ost;8,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
08.05.12;70,32;02:11:49;37.24;56.01;32,01;43,05;Leicht bew.;3;14;;Sued;20,7;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herrath,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
11.05.12;55,94;01:45:13;35.28;53.00;31,9;41,88;Bewoelkt;4;25;;West;18,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath, Buchholz, Rath-Anhoven,  Merreter, Knorr, Broich, Wegberg, Klinkum, Arsbeck
14.05.12;45,36;01:23:31;35.25;53.51;32,59;43,87;Sonnig;3;18;;West;17,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Ellinghoben, Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
17.05.12;70,49;02:14:05;37.53;57.30;31,54;40,77;Sonnig;3;14;;Sued-Ost;14,6;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herrath,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
18.05.12;52,52;01:40:21;37.41;57.46;31,41;40,41;Bewoelkt;4;25;;Sued-West;17,1;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
22.05.12;68,33;02:05:40;35.51;53.52;32,63;44,3;Sonnig;2;7;;West;26,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Elfenmeer, Rothenbach, Dalheim, Arsbeck
24.05.12;53,76;01:42:04;37.42;56.49;31,6;44,3;Sonnig;3;18;;Nord-Ost;28,8;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Kehrbusch, Schwanenberg, Tueschenbroich, Arsbeck
25.05.12;53,8;01:43:57;37.52;58.16;31,06;48,86;Sonnig;4;25;;Ost;24,6;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Kehrbusch, Schwanenberg, Tueschenbroich, Arsbeck
27.05.12;53,81;01:43:02;39.12;58.18;31,34;50,7;Sonnig;2;7;;Ost;24,7;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Kehrbusch, Schwanenberg, Tueschenbroich, Arsbeck
29.05.12;68,43;02:07:04;35.50;54.35;32,31;46,07;Leicht bew.;3;14;;Nord-West;22,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Elfenmeer, Rothenbach, Dalheim, Arsbeck
31.05.12;45,17;01:25:16;36.01;55.20;31,79;42,88;Bewoelkt/ Leichter Regen;4;25;;West;19,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
02.06.12;50,8;01:32:02;36.12;54.31;32,72;45,16;Leicht bew.;1;4;;uml;18,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
05.06.12;45,22;01:23:18;37.12;55.02;32,57;40,41;Leicht bew.;2;10;;Sued;16,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
09.06.12;56,76;01:47:03;36.03;53.03;31,82;44,3;Leicht bew.;5;36;;Sued-West;17,7;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Herrath, Buchholz,  Rath-Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
12.06.12;47,33;01:28:11;35.04;54.09;32,21;40,06;Leicht bew.;3;14;;Nord;16,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Wegberg, Klinkum,Kahbrhahn, Arsbeck
15.06.12;44,57;01:24:27;37.18;54.50;31,67;39,71;Leicht bew.;3;14;;Sued-West;19,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Merreter, Knorr, Broich, Wegberg, Klinkum,Kahbrhahn, Arsbeck
16.06.12;50,12;01:38:28;38.41;58.48;30,54;41,8;Bewoelkt/ Leichter Regen;3;18;;Sued-West;16,7;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Rath-Anhoven, Schaenhausen, Beeck, Wegberg, Klinkum, Arsbeck
19.06.12;50,23;01:33:29;36.10;55.15;32,24;41,88;Bewoelkt;2;7;;Nord-Ost;19,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
23.06.12;45,51;01:26:28;37.17;56.20;32,58;44,73;Leicht bew.;4;25;;West;19,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
26.06.12;45,38;01:24:08;35.26;53.47;32,37;41,88;Leicht bew.;2;10;;Nord-West;22,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich,Wegberg, Klinkum, Arsbeck
30.06.12;45,91;01:24:54;36.36;54.07;32,45;45,15;Sonnig;4;21;;Sued-West;23,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich,Wegberg, Klinkum, Arsbeck
04.07.12;53,17;01:37:40;37.33;54.41;32,67;43,46;Leicht bew.;2;19;;Ost;27,8;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
14.07.12;53,4;01:41:53;37.41;54.26;31,45;48,42;Bewoelkt/Regen;4;25;53;Sued-West;15,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Herrath, Buchholz,  Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
17.07.12;45,09;01:27:09;37.05;56.05;31,08;40,77;Bewoekt;3;15;;Sued-West;18,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
21.07.12;61,62;01:55:01;36.24;54.37;32,11;44,39;Leicht bew.;2;7;;Nord;17,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath, Buchholz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
22.07.12;50,12;01:33:16;37.13;55.20;32,24;42,26;Leicht bew.;1;4;;uml;17,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
23.07.12;44,81;01:23:37;37.29;55.20;32,15;39,37;Soonig;3;13;;Ost;28,7;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Kehrbusch, Schwanenberg, Genholt, Gerderhan, Gerderath, Myhl, Wildenrath Flugplatz, Arsbeck
25.07.12;53,33;01:40:21;35.47;53.31;31,89;41,13;Sonnig;2;7;;Nord-West;29,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath, Buchholz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
26.07.12;43.51;01:22:17;36.16;56.01;31,74;46,33;Sonnig;2;10;;Nord-Ost;31,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck,  Berg, Rickelrath, Schwaam, Merbeck, Arsbeck
28.07.12;48,05;01:28:58;36.44;54.14;32,41;38,39;Bewoelkt;1;4;;uml;20,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck,   Broich, Rickelrath, REIFENSCHADEN
31.07.12;52,36;01:38:56;37.23;56.47;31,92;38,71;Bewoelkt;2;11;;Sued-West;19,8;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
02.08.12;45,18;01:24:53;37.13;54.24;31,94;41,88;Leicht bew.;3;13;;Sued-West;21,7;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
04.08.12;49,31;01:32:04;37.58;55.16;32,14;42,66;Leicht bew.;3;13;;Sued;19,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Neuhaus, Herrath, Buchholz, Rath-Anhoven,   Knorr, Broich, Wegberg, Tuescenbroich Arsbeck
07.08.12;45,21;01:23:51;35.52;54.09;32,36;42,66;Bewoelkt;3;14;;West;18,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
09.08.12;50,22;01:32:42;35.43;54.46;32,51;41.88;Leicht bew.;3;13;;Nord;21,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
11.08.12;45,28;01:23:07;36.46;55.03;32,69;53,75;Leicht bew.;2;10;24;Nord-Ost;21,2;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Wegberg, Uevekoven, Schwanenberg, Gerderhahn, Gerderath, Myhl, Wildenraht Flugplatz, Arsbeck
13.08.12;53,4;01:38:10;35.23;53.33;32,64;41,13;Bewoelkt/Regen;2;7;;Sued-West;23,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath, Buchholz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
15.08.12;52,65;01:38:59;37.23;57.11;31,92;40,77;Leicht bew.;3;14;;Sued;31,2;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Buchholz, Herraht,  Neuhaus, Erkelenz, Kueckhoven, Granterath, Hetzerath, Matzerath, Schwanenberg, Tueschenbroich, Arsbeck
16.08.12;45,21;01:23:39;35.55;54.29;32,43;41,13;Leicht bew.;2;7;;West;25,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
18.08.12;54,1;01:45:20;37.57;57.48;30,82;43,05;Sonnig;3;14;;Sued;33,2;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Kehrbusch, Schwanenberg, Tueschenbroich, Arsbeck
19.08.12;41,89;01:21:16;38.03;57.44;30,93;40,06;Leicht bew.;2;7;;West;32,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck,Wegberg, Klinkum, Arsbeck
21.08.12;58,58;01:47:06;35.00;52.50;32,82;42,26;Leicht bew.;2;7;;West;25,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath, Buchholz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
23.08.12;53,39;01:40:56;36.29;54.26;32,33;40,41;Leicht bew.;2;10;;West;23,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath, Buchholz, Rath-Anhoven, Schoenhausen, Beeck,Wegberg, Klinkum, Arsbeck
28.08.12;45,14;01:24:58;36.21;55.06;31,89;39,04;Leicht bew.;3;14;;West;22,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
30.08.12;45,17;01:24:20;36.53;54.51;32,14;41,13;Leicht bew.;3;14;;Sued-West;20,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
01.09.12;64,47;02:00:07;36.30;54.31;32.20;44,3;Leicht bew.;2;7;;Sued-West;19,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus  Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Broich, Rickleraht, Schwaam, Merbeck, Niederkruechten, Arsbeck
02.09.12;42,25;01:19:26;36.04;54.45;31,92;38,39;Leicht bew.;2;9;;Nord-West;20,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
05.09.12;50,24;01:33:52;36.48;55.50;32,11;44,73;Bewoekt;2;7;;Nord;19,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
06.09.12;44,52;01:25:21;37.40;56.38;31,31;40,06;Leicht bew.;1;4;;uml;20,3;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Schoenhausen, Rath-Anhoven, Kehrbusch, Schwanenberg, Genholt, Gerderhahn, Gerderath, Wildenrath Flugplatz, Arsbeck
08.09.12;61,8;01:51:16;36.00;53.34;33,33;45,16;Sonnig;1;3;;uml;26,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath  Rath-Anhoven, Merreter, Knorr,  Broich, Rickleraht, Schwaam, Merbeck, Niederkruechten, Arsbeck
09.09.12;44,43;01:23:42;37.51;54.55;31,86;44,36;Sonnig;4;20;;Sued-West;29,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
12.09.12;45,21;01:27:19;38.07;56.30;31,08;38,71;Bewoekt;3;14;;Sued-West;14,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
15.09.12;57,16;01:44:50;35.58;52.50;32,72;42,26;Leicht bew.;3;14;;West;18,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath  Rath-Anhoven, Merreter, Knorr,  Broich, Wegberg, Klinkum, Arsbeck
16.09.12;45,45;01:23:52;37.20;55.31;32,52;47,99;Sonnig;2;7;;Sued-West;20,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz, Rath-Anhoven,  Schoenhausen, Beeck,  Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
18.09.12;59,46;01:53:45;36.51;54.15;31,37;41,5;Leicht bew.;4;20;;West;17,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus, Erkelenz,  Rath-Anhoven,  Schoenhausen, Beeck,  Broich, Wegberg, Klinkum, Arsbeck
20.09.12;59,38;01:51:35;37.20;54.16;31,93;42,66;Leicht bew.;3;14;;West;15,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus, Erkelenz,  Rath-Anhoven,  Schoenhausen, Beeck,  Broich, Wegberg, Klinkum, Arsbeck
